index,label
1536714.0,3
2019668.0,0
885299.0,3
1383457.0,0
2072090.0,3
51893.0,3
2083172.0,3
333252.0,1
630587.0,3
1789454.0,3
1618745.0,3
130741.0,3
386790.0,3
1452427.0,3
1759070.0,3
169687.0,2
120607.0,3
579220.0,4
1875935.0,4
1177549.0,4
910527.0,4
673451.0,4
1252903.0,3
452524.0,3
1001032.0,3
167470.0,3
2046978.0,3
485035.0,3
1694681.0,3
1299176.0,3
896487.0,0
1906065.0,0
795970.0,3
856425.0,3
671567.0,0
1811210.0,3
186115.0,0
18745.0,0
1454086.0,3
298620.0,0
539385.0,0
1234761.0,3
2073899.0,0
2065333.0,0
799282.0,0
859113.0,0
1730482.0,0
647751.0,0
538711.0,3
627051.0,0
175598.0,3
630256.0,3
2016064.0,3
1197119.0,3
174727.0,1
193621.0,2
1993152.0,0
629585.0,0
1335508.0,3
1988755.0,2
1165018.0,3
1760325.0,2
439678.0,2
1995589.0,2
857192.0,2
87264.0,2
399720.0,2
274315.0,3
1819827.0,2
2079527.0,2
1543266.0,2
637839.0,3
1360141.0,0
1749818.0,0
844319.0,0
1889086.0,0
854137.0,0
1280655.0,0
41289.0,3
1322580.0,0
1759759.0,3
1517929.0,3
671599.0,3
278036.0,3
1152260.0,3
705492.0,2
1051722.0,2
1632771.0,2
811616.0,0
1524848.0,0
810212.0,3
1558970.0,3
840221.0,2
1315171.0,2
854341.0,1
1735326.0,1
1958194.0,3
438500.0,2
310080.0,4
959623.0,4
1330769.0,4
1369240.0,4
1635641.0,4
923760.0,4
180539.0,4
1744199.0,4
503970.0,4
2078034.0,4
71472.0,3
1450426.0,2
931519.0,2
1731572.0,2
846631.0,3
476444.0,2
176423.0,1
1140789.0,1
2014530.0,0
1953824.0,0
643447.0,0
1873443.0,3
1065547.0,3
880093.0,3
1014656.0,3
270344.0,3
2020630.0,3
656123.0,3
1233831.0,3
96203.0,3
540914.0,0
464613.0,3
647574.0,1
503822.0,3
736263.0,0
726121.0,0
1147101.0,0
1865730.0,3
125781.0,0
1976367.0,2
922325.0,1
1180958.0,4
1667873.0,2
2039166.0,3
697469.0,0
1027483.0,0
136693.0,0
2056864.0,0
1695941.0,0
1140347.0,2
665529.0,3
1912459.0,0
1518969.0,3
1854510.0,3
459917.0,3
1019356.0,2
162948.0,2
229913.0,2
551078.0,3
1029542.0,3
2044615.0,0
108559.0,3
468827.0,3
737782.0,3
1719557.0,2
2091832.0,1
319867.0,2
2076701.0,3
87053.0,3
607854.0,3
810496.0,3
365191.0,3
496306.0,0
942451.0,0
1334702.0,4
1906057.0,4
822469.0,0
1959069.0,0
354488.0,0
100951.0,0
571405.0,0
1060589.0,0
1523396.0,0
1364982.0,0
547435.0,3
1562922.0,3
1171272.0,3
133312.0,3
1095464.0,3
1847046.0,3
168062.0,3
66039.0,2
1630278.0,0
1551364.0,0
930161.0,0
120476.0,0
1961439.0,0
474586.0,2
168703.0,2
2060504.0,1
551928.0,1
1173915.0,1
266580.0,1
1583686.0,1
163738.0,1
255455.0,0
73365.0,0
1409020.0,0
1751308.0,0
1947415.0,2
900405.0,3
80019.0,2
618526.0,2
419953.0,2
389918.0,3
1924604.0,3
819126.0,3
1244181.0,3
1307724.0,2
959295.0,2
1562625.0,2
1029726.0,2
1258290.0,0
44403.0,0
266280.0,2
571810.0,2
1445238.0,2
1375289.0,0
1823310.0,0
345421.0,2
1136675.0,2
1292929.0,0
1108472.0,2
1201175.0,2
235093.0,2
492974.0,2
889291.0,2
356540.0,2
1040142.0,0
2042540.0,0
1063775.0,2
446167.0,0
1988049.0,2
1014820.0,2
1871332.0,2
586185.0,2
2081562.0,2
519503.0,2
185523.0,0
775388.0,2
1510830.0,2
395782.0,2
1168815.0,0
661319.0,2
1562105.0,2
1615550.0,0
2046348.0,2
67102.0,2
1050928.0,2
1173076.0,2
1481209.0,2
557544.0,2
992688.0,2
1485450.0,0
1197899.0,0
1695419.0,2
1759695.0,2
33417.0,0
1544742.0,2
1499959.0,0
1476568.0,2
1383548.0,2
1959217.0,2
521397.0,2
1732392.0,2
1296115.0,0
1986003.0,0
1061215.0,4
2042862.0,4
685539.0,4
297504.0,0
1350922.0,4
1081927.0,2
1613678.0,3
866007.0,3
612084.0,3
1099345.0,0
1776141.0,3
1080859.0,0
1966755.0,0
1567292.0,3
1575381.0,0
1212680.0,1
1281941.0,3
105229.0,1
1180630.0,1
1386541.0,1
2007070.0,0
1101250.0,0
835106.0,0
1969647.0,0
70028.0,2
1947812.0,0
1990578.0,2
1306211.0,3
439907.0,3
1083765.0,2
1197891.0,2
1565051.0,0
1162853.0,0
1549032.0,0
958301.0,0
1111309.0,0
1128912.0,0
806422.0,0
1819553.0,1
1870869.0,4
1199860.0,4
1007694.0,4
714084.0,4
8672.0,1
127426.0,4
380279.0,1
667963.0,4
1117699.0,4
984542.0,3
1180391.0,0
892547.0,0
1483318.0,0
1152153.0,0
1931664.0,0
1743218.0,4
352434.0,4
1475524.0,4
1406469.0,4
1202957.0,4
1994315.0,4
331408.0,3
1351556.0,1
2037429.0,0
483809.0,0
1871817.0,3
240120.0,0
1566170.0,3
332069.0,0
328350.0,3
423861.0,3
1379586.0,3
1058571.0,0
1267460.0,2
115680.0,2
1365332.0,2
1574806.0,2
183920.0,0
1729573.0,2
1434060.0,3
1401601.0,3
1656130.0,3
1633599.0,3
2017643.0,0
1469128.0,1
419467.0,0
532424.0,0
13354.0,3
1770586.0,3
1326348.0,3
297403.0,3
1699336.0,3
974159.0,3
2019077.0,3
56467.0,3
1341804.0,3
770252.0,3
1182208.0,1
1512997.0,0
629339.0,3
365667.0,3
690597.0,3
1922244.0,1
273748.0,3
283252.0,3
1947928.0,3
1432488.0,3
999107.0,4
263633.0,0
1505024.0,0
1494544.0,3
1638051.0,0
670542.0,1
527693.0,1
995301.0,0
736972.0,4
184333.0,1
1448061.0,1
941146.0,1
934074.0,2
480696.0,2
865037.0,2
1147212.0,2
1468447.0,2
1797310.0,0
849738.0,2
822115.0,2
356972.0,2
744700.0,2
1485916.0,2
1045980.0,0
1492370.0,2
1561938.0,2
992334.0,2
1390774.0,0
473066.0,0
1949435.0,2
2009087.0,0
1489409.0,2
1157004.0,0
1643468.0,2
731282.0,2
1394918.0,0
1284357.0,0
1287379.0,0
256620.0,2
670093.0,2
1176992.0,2
173593.0,0
1756654.0,0
677582.0,0
2038667.0,0
505852.0,2
549727.0,0
1086703.0,2
1249417.0,2
1002597.0,2
316323.0,0
754085.0,2
1739186.0,2
988776.0,0
1920255.0,0
653975.0,0
239338.0,2
742371.0,0
781274.0,0
479433.0,0
700779.0,2
232490.0,0
2028099.0,2
688673.0,2
1603900.0,0
193689.0,2
1899005.0,0
384298.0,0
1154872.0,0
1775516.0,2
1027078.0,2
883344.0,0
790661.0,0
1373261.0,2
380915.0,0
161406.0,2
191677.0,0
302771.0,1
2034208.0,2
1319602.0,1
189670.0,2
1614473.0,0
845597.0,1
238547.0,1
113536.0,1
156422.0,2
103653.0,0
1922847.0,2
99755.0,2
825258.0,4
163330.0,4
1375106.0,4
268563.0,4
2056236.0,4
513541.0,4
725559.0,4
651950.0,4
879813.0,4
96504.0,0
1083363.0,2
829460.0,0
1693514.0,0
985107.0,1
1764153.0,1
818140.0,1
161781.0,3
309261.0,1
1931591.0,1
31954.0,1
1509340.0,3
80317.0,2
1839291.0,3
1970184.0,2
1944302.0,4
746010.0,3
2049559.0,4
420345.0,4
414676.0,4
667374.0,4
500451.0,4
1106029.0,3
1657440.0,0
1823379.0,3
1250158.0,2
269657.0,2
1764936.0,2
1699262.0,3
122907.0,4
1760095.0,4
1088533.0,4
546321.0,4
1248154.0,4
1613963.0,1
1586794.0,1
1356646.0,1
1369183.0,3
660200.0,2
2077170.0,0
1540944.0,0
1906760.0,0
575701.0,0
78960.0,0
471557.0,0
1787637.0,1
2075534.0,4
171132.0,4
2000496.0,4
73058.0,4
1695521.0,1
2047233.0,4
1278658.0,2
969256.0,3
2006807.0,2
423379.0,0
525690.0,0
180789.0,0
1950138.0,0
491409.0,0
594316.0,3
993663.0,3
1047819.0,1
449821.0,1
1921770.0,3
480467.0,1
1080969.0,2
644885.0,2
1781070.0,2
521750.0,2
1787551.0,2
1935406.0,2
1629516.0,2
1600469.0,2
415384.0,2
1559953.0,2
1977746.0,2
809595.0,2
101592.0,3
126182.0,1
1078699.0,1
1908746.0,3
659085.0,1
94067.0,1
816938.0,3
1323723.0,3
1058549.0,4
434962.0,3
1230993.0,3
1707191.0,3
341718.0,3
1120636.0,3
1106618.0,3
1194932.0,3
1638566.0,1
644244.0,4
697944.0,2
961328.0,0
242900.0,1
1944495.0,1
1337249.0,2
1084500.0,1
1016895.0,3
1197255.0,3
564293.0,3
1103365.0,3
2052043.0,3
931049.0,3
1045021.0,1
841015.0,0
1346967.0,3
418150.0,1
1692925.0,3
258967.0,3
405279.0,3
1749109.0,4
1178195.0,3
280439.0,3
1138420.0,3
810735.0,3
708080.0,3
970160.0,1
1082547.0,3
511781.0,3
2060106.0,3
1459714.0,3
787796.0,3
1234713.0,1
153470.0,1
1165425.0,3
970490.0,1
598158.0,0
825466.0,1
1410699.0,1
1098358.0,1
1683303.0,3
83376.0,3
2093891.0,3
575771.0,1
1032029.0,3
910939.0,1
714380.0,3
642982.0,0
143415.0,1
1405426.0,1
795257.0,3
1125646.0,3
1231028.0,0
1728164.0,3
1224245.0,1
1554678.0,3
1152233.0,0
963148.0,3
935776.0,3
813636.0,3
965076.0,3
171002.0,1
875863.0,1
833129.0,3
2081131.0,3
357245.0,1
90317.0,1
1246650.0,1
1923192.0,1
229952.0,0
1597320.0,1
1449824.0,3
1417243.0,3
1873607.0,3
1490672.0,3
679297.0,1
1858381.0,1
589598.0,3
1979024.0,1
220550.0,3
1622104.0,0
748592.0,1
1934504.0,1
797317.0,3
1114109.0,3
374355.0,0
756638.0,1
230498.0,1
6110.0,4
462663.0,1
1203064.0,1
798869.0,1
986349.0,4
1892706.0,1
1592997.0,1
1345871.0,1
1772919.0,0
523606.0,0
257896.0,1
312564.0,1
1076477.0,4
95161.0,1
715390.0,1
539865.0,1
38622.0,1
83986.0,1
1571183.0,3
277274.0,1
1564534.0,3
1549439.0,4
755822.0,4
379254.0,1
2018684.0,3
871111.0,1
889064.0,3
832662.0,3
1902375.0,1
591820.0,3
2041384.0,3
1971852.0,1
1814880.0,0
1124046.0,3
1424087.0,3
1547860.0,1
821251.0,3
737575.0,1
6534.0,4
179988.0,0
464830.0,4
1198534.0,3
757845.0,4
874887.0,1
1596719.0,1
1534016.0,3
1208350.0,1
1753225.0,3
993678.0,3
1257635.0,3
1081552.0,3
1443177.0,0
1981451.0,0
974810.0,0
1337430.0,0
2004343.0,0
635721.0,0
1687109.0,3
979599.0,3
564792.0,0
533015.0,3
424481.0,0
1056187.0,0
1555973.0,0
36752.0,0
1594971.0,3
1795292.0,0
1579187.0,0
258636.0,2
1686907.0,2
816686.0,3
65293.0,0
1332445.0,0
1815116.0,0
274045.0,0
1428997.0,4
1588767.0,4
357179.0,4
872825.0,4
1061778.0,0
1889737.0,0
149057.0,4
1965716.0,1
457620.0,3
557816.0,3
270842.0,3
285368.0,0
484335.0,0
2050707.0,3
1074970.0,3
587055.0,3
189481.0,0
1668783.0,1
1945506.0,0
628598.0,0
430753.0,0
2055411.0,0
1603013.0,0
1297877.0,4
1035709.0,0
1999729.0,4
892885.0,0
504450.0,3
1652892.0,4
723831.0,4
1812418.0,3
1557603.0,3
935954.0,3
1644063.0,3
910050.0,3
1763939.0,3
1574042.0,3
1743013.0,3
1652808.0,0
1103520.0,0
1461139.0,3
1764533.0,0
1075706.0,0
1800117.0,2
1039698.0,2
415669.0,2
941235.0,0
614907.0,2
1862124.0,0
1264945.0,0
1135093.0,0
813641.0,0
1229505.0,0
571588.0,3
419318.0,2
1642096.0,3
1658699.0,4
1731552.0,3
1496312.0,1
2031799.0,3
947258.0,3
2095583.0,1
1803146.0,3
1363807.0,3
1960107.0,3
18121.0,3
13052.0,1
258314.0,1
1059177.0,1
1965146.0,0
946134.0,3
566677.0,0
752256.0,0
690293.0,2
284296.0,0
1583367.0,2
1821975.0,2
1508277.0,3
891094.0,3
287114.0,3
1079812.0,3
735230.0,3
499275.0,0
861665.0,0
917809.0,0
1142347.0,3
1860592.0,3
1059756.0,3
1817444.0,3
2044881.0,3
195058.0,3
1455142.0,3
1833168.0,3
1520987.0,0
669970.0,0
1999088.0,0
239673.0,0
1382854.0,0
1288335.0,0
959272.0,0
1736872.0,0
78603.0,4
1573358.0,2
518531.0,4
246199.0,3
711179.0,4
941.0,4
1823484.0,4
1760383.0,3
1188103.0,2
1118070.0,3
784784.0,3
1007980.0,3
1233136.0,3
328657.0,3
1217112.0,3
873143.0,3
2090883.0,3
871333.0,3
47327.0,3
136570.0,2
1155829.0,2
2082142.0,2
1727869.0,3
1667161.0,0
1379445.0,0
1175115.0,0
1923055.0,3
1531161.0,2
227192.0,3
744631.0,2
1739976.0,2
1848525.0,0
1520389.0,2
1067956.0,2
901652.0,3
887960.0,2
1182901.0,0
1808716.0,2
1203802.0,2
1626299.0,2
1660166.0,2
420195.0,3
712463.0,3
1084813.0,3
1863696.0,3
884260.0,3
1885661.0,2
1888873.0,0
805058.0,2
253140.0,0
702236.0,0
1158599.0,0
956339.0,2
60633.0,0
751342.0,2
1189602.0,3
1448389.0,2
47101.0,2
979804.0,3
297330.0,3
1904031.0,2
214139.0,3
20700.0,2
2026345.0,2
866601.0,2
292339.0,0
810392.0,0
427660.0,0
157752.0,3
206687.0,2
326438.0,3
355366.0,3
1684262.0,3
119750.0,3
1280718.0,3
444008.0,3
1349798.0,3
1339043.0,3
1108000.0,2
616205.0,2
1862567.0,2
1981182.0,0
483812.0,2
95353.0,2
1636010.0,2
856590.0,2
1817739.0,2
412610.0,2
58017.0,2
1082862.0,0
1675667.0,2
1569963.0,2
1679345.0,2
437544.0,2
1090219.0,2
1928375.0,0
36450.0,2
109455.0,2
1801335.0,2
580635.0,0
1235878.0,2
1513573.0,2
596587.0,0
499367.0,2
1759022.0,2
897556.0,2
2026615.0,2
37330.0,2
1117298.0,0
1981617.0,2
644063.0,0
1525975.0,2
1943228.0,2
1297867.0,2
94185.0,2
1241725.0,2
1772176.0,2
1230148.0,2
1414966.0,2
65109.0,2
99609.0,2
1176719.0,2
1479571.0,2
661980.0,2
539907.0,2
448873.0,2
1607547.0,2
292049.0,0
729698.0,2
580336.0,0
575073.0,0
992174.0,2
182761.0,2
1954538.0,2
2062993.0,3
1734528.0,2
779905.0,2
1758493.0,2
755534.0,0
1183890.0,3
197786.0,3
1866264.0,0
404212.0,2
130895.0,3
1354188.0,0
593157.0,0
669018.0,0
949863.0,0
752231.0,0
272624.0,3
1028556.0,0
1666210.0,0
200828.0,2
1138406.0,0
233616.0,2
2082974.0,0
1238170.0,0
1293978.0,0
1081674.0,0
1394901.0,1
1856019.0,3
1860913.0,3
595511.0,3
1829621.0,3
870379.0,3
680685.0,3
305083.0,3
1648997.0,3
400873.0,3
916428.0,3
1134821.0,3
1559270.0,3
1603218.0,3
1903939.0,3
697497.0,0
934929.0,4
69530.0,3
870188.0,0
1031660.0,3
45138.0,0
1574967.0,1
1737013.0,1
1812068.0,1
450819.0,1
1194115.0,0
221400.0,0
1598265.0,3
248169.0,0
1116214.0,4
777171.0,4
505182.0,4
954782.0,2
2080929.0,4
1683856.0,4
273602.0,0
1344899.0,4
1636144.0,3
329408.0,3
2044683.0,3
775678.0,3
1632922.0,3
111758.0,3
95206.0,2
874070.0,3
305841.0,2
1947176.0,0
1517802.0,2
1452626.0,2
231868.0,2
313835.0,0
471413.0,0
1416116.0,4
1822482.0,3
1207988.0,3
810677.0,0
726657.0,0
999011.0,0
1483065.0,0
600044.0,4
894528.0,2
145135.0,2
217701.0,0
414954.0,4
1856188.0,4
661923.0,1
1074829.0,1
1087978.0,1
1016471.0,4
919861.0,4
1883384.0,4
2056082.0,4
20986.0,4
1081515.0,2
531144.0,3
290404.0,3
1820773.0,3
77124.0,3
1411899.0,3
205691.0,4
1732683.0,3
683323.0,3
1528665.0,1
4828.0,1
1721166.0,3
1439498.0,0
1831051.0,3
410496.0,3
107173.0,4
1668984.0,2
952202.0,0
565351.0,3
1128427.0,0
1987241.0,2
476784.0,0
2005820.0,2
628747.0,0
1701901.0,0
388680.0,0
1001822.0,2
705542.0,2
1501359.0,3
1618639.0,3
1690685.0,3
629048.0,2
1797150.0,2
1486047.0,2
1049333.0,3
2008596.0,3
1480300.0,3
880619.0,3
916602.0,1
1683311.0,1
1174742.0,1
1235058.0,3
1875369.0,1
487752.0,4
1938066.0,0
1513120.0,0
686158.0,4
606198.0,0
286746.0,0
1589559.0,3
1191555.0,3
1362332.0,3
121295.0,0
159418.0,0
1689641.0,0
1670069.0,0
587043.0,0
50181.0,0
67142.0,0
638913.0,0
347770.0,3
957036.0,0
1135770.0,0
1333518.0,0
1446794.0,0
302331.0,0
1336623.0,0
1500409.0,2
762079.0,2
1409736.0,0
923924.0,0
18134.0,0
590105.0,2
1791838.0,0
1314084.0,2
1283210.0,0
566662.0,2
1838792.0,0
1415170.0,2
161627.0,0
1305795.0,2
1252119.0,2
1852766.0,0
462140.0,2
255983.0,2
71731.0,2
577528.0,2
750980.0,0
1885677.0,0
896648.0,0
1349217.0,2
1511459.0,0
97456.0,2
2000800.0,0
40881.0,2
1372177.0,0
122952.0,0
215916.0,0
352736.0,2
1946314.0,2
480776.0,0
415477.0,0
923529.0,2
165328.0,0
1873033.0,0
124408.0,0
1208008.0,0
1755533.0,0
449158.0,2
543168.0,0
410025.0,2
811548.0,0
1754028.0,0
2010383.0,0
1083305.0,0
1197655.0,2
1329291.0,0
184869.0,0
1188816.0,0
33707.0,0
1391505.0,2
1042152.0,2
455154.0,2
699874.0,2
2007219.0,0
1565062.0,2
1366676.0,0
998481.0,2
105732.0,2
313274.0,0
759256.0,2
439584.0,2
1258137.0,2
491520.0,0
644431.0,2
1751094.0,3
1154392.0,3
1862792.0,3
522186.0,3
2000894.0,3
1802750.0,2
1236917.0,2
1174929.0,3
1732075.0,2
535529.0,2
649692.0,2
1687029.0,3
960214.0,2
1535130.0,2
1008236.0,0
1878167.0,2
1009525.0,0
171536.0,0
1243677.0,3
1757507.0,3
1663413.0,3
1660523.0,1
901297.0,1
863916.0,3
1346096.0,4
231643.0,3
1691480.0,1
545873.0,1
1931368.0,3
445806.0,0
1089790.0,0
1390837.0,2
699326.0,2
1525103.0,1
1714092.0,3
1448673.0,2
958886.0,0
1562191.0,0
886626.0,2
1380475.0,3
227163.0,3
937230.0,4
162509.0,0
409939.0,0
1243186.0,3
1563928.0,0
598893.0,3
470906.0,3
264185.0,3
1133806.0,3
1385812.0,2
1452686.0,3
709279.0,2
1639753.0,2
317411.0,2
2060916.0,2
1795127.0,2
2057127.0,0
1156947.0,3
1980626.0,3
1846978.0,4
1086053.0,3
2080257.0,0
1528320.0,2
872429.0,2
1414051.0,3
1834151.0,2
609983.0,3
1358002.0,3
1685871.0,3
2042186.0,3
815693.0,0
1326584.0,0
984398.0,0
558149.0,0
1990563.0,3
1232939.0,3
255331.0,3
1419214.0,3
1576452.0,3
965842.0,2
1853425.0,3
832725.0,2
89618.0,3
1464019.0,2
1809420.0,0
178304.0,3
67063.0,0
396030.0,3
624372.0,3
1412224.0,4
1753286.0,1
1750125.0,1
1461327.0,1
2001739.0,1
1816522.0,3
878407.0,3
1062421.0,3
1136377.0,3
1556727.0,2
1906384.0,2
1871927.0,2
766218.0,0
1526716.0,1
77892.0,3
314102.0,1
1587254.0,1
904030.0,1
731228.0,1
442891.0,3
891456.0,3
553559.0,3
1702399.0,3
345707.0,3
241275.0,4
2085080.0,0
1376643.0,0
206009.0,0
1527767.0,0
1763672.0,2
535019.0,2
1794504.0,2
1127288.0,2
730971.0,2
506703.0,2
236660.0,2
1955205.0,0
151265.0,0
97241.0,0
829110.0,0
258535.0,0
570711.0,0
758067.0,0
238279.0,0
1821472.0,0
1065491.0,0
1706832.0,0
1067572.0,0
704378.0,0
35589.0,0
614267.0,0
1251090.0,0
996268.0,0
883302.0,0
1822174.0,0
1382417.0,0
211284.0,0
40608.0,0
1310766.0,0
127569.0,0
1216465.0,0
1549361.0,0
24136.0,0
217614.0,0
1743366.0,0
1799033.0,0
1412631.0,0
1397942.0,0
186682.0,0
686348.0,0
1862455.0,0
1587850.0,0
593615.0,0
567024.0,0
731580.0,0
1132882.0,0
1322472.0,1
1122884.0,1
2019257.0,0
1834564.0,0
224606.0,0
441240.0,0
1038231.0,1
207300.0,2
215593.0,2
231401.0,2
994097.0,2
531042.0,2
404746.0,2
593798.0,1
1089132.0,1
1401329.0,1
389500.0,2
200249.0,2
380345.0,2
1081274.0,2
1869005.0,2
216057.0,2
2004816.0,2
476649.0,2
153027.0,2
1219503.0,2
1711548.0,2
571672.0,2
1997013.0,2
1528279.0,2
768975.0,2
57379.0,2
1983765.0,3
1729923.0,2
1336870.0,2
272033.0,1
1723967.0,3
1901230.0,0
560932.0,0
1905354.0,0
1321313.0,0
1685422.0,1
736288.0,1
1852033.0,1
1781128.0,2
572263.0,2
147024.0,2
1119013.0,2
148043.0,0
1223224.0,0
544838.0,0
1743471.0,0
1878687.0,0
1488905.0,0
507501.0,0
996760.0,0
821572.0,0
1690335.0,0
1062596.0,0
538702.0,0
848941.0,0
280592.0,0
1589400.0,0
1935883.0,0
1133935.0,0
1527872.0,0
572089.0,0
923097.0,0
1180901.0,0
1332962.0,0
1267964.0,0
1945731.0,0
1552214.0,0
1323375.0,0
206661.0,0
658416.0,0
1393239.0,0
802526.0,0
1419751.0,0
1578455.0,0
1260667.0,0
426427.0,0
1333640.0,0
1778371.0,0
77985.0,1
1520446.0,1
667078.0,2
11810.0,2
1631284.0,2
830648.0,2
1014505.0,2
1567047.0,2
1862586.0,2
1141064.0,2
613142.0,2
25802.0,2
1357174.0,2
1061455.0,2
1673153.0,2
524677.0,2
1712731.0,2
1914739.0,2
1006895.0,2
1080655.0,2
1754702.0,2
990529.0,2
1758610.0,2
2069587.0,2
1646758.0,2
2018848.0,2
707627.0,2
1154043.0,2
297336.0,2
822246.0,2
521065.0,2
1342819.0,2
1170377.0,2
2016911.0,2
846519.0,2
1094699.0,2
361406.0,2
496557.0,2
1543979.0,2
599345.0,2
1766671.0,2
1819320.0,2
969466.0,2
755509.0,2
664178.0,2
1017164.0,2
1469633.0,2
867286.0,0
1198178.0,0
1788664.0,0
453840.0,0
254809.0,2
1319112.0,2
2088133.0,2
404087.0,1
947419.0,1
525464.0,0
1706569.0,0
645268.0,0
330183.0,0
554218.0,1
1288884.0,1
218279.0,0
1497676.0,0
1919714.0,0
977669.0,0
1836075.0,0
764255.0,0
538957.0,0
534277.0,0
1578523.0,0
1435805.0,0
140461.0,0
203445.0,0
1304658.0,0
1042280.0,0
1093721.0,0
125303.0,0
1745223.0,0
750143.0,0
173102.0,0
1860181.0,0
1284436.0,0
393354.0,0
804851.0,0
1901680.0,0
1837146.0,0
1739364.0,0
986021.0,0
868659.0,0
190992.0,0
1684033.0,0
98371.0,0
1932220.0,0
1262713.0,0
32672.0,0
1494697.0,0
1172390.0,0
682629.0,0
1127694.0,0
209832.0,0
300315.0,0
1773283.0,0
401428.0,0
912895.0,0
395694.0,1
49111.0,2
223567.0,2
330132.0,2
2043478.0,1
1667325.0,1
1360635.0,1
1341575.0,2
1650796.0,2
493005.0,2
1324081.0,2
592583.0,2
1857726.0,2
742713.0,2
1643625.0,0
359044.0,0
396118.0,0
146719.0,0
1843798.0,0
720589.0,0
494252.0,0
1562186.0,0
454701.0,0
1187061.0,0
1127216.0,0
77687.0,2
10802.0,2
577008.0,2
1057378.0,2
420615.0,2
1970559.0,2
1606070.0,2
1880974.0,2
174818.0,2
1416673.0,2
921890.0,2
1221875.0,2
1099386.0,2
1022384.0,2
1727327.0,2
266867.0,2
1835458.0,2
1284163.0,2
412589.0,2
1695977.0,2
1813844.0,2
1917755.0,2
1687776.0,2
1233318.0,0
1438698.0,0
2016150.0,0
308387.0,0
455219.0,0
1576499.0,2
1308356.0,2
1358982.0,2
1540524.0,2
1703818.0,2
847619.0,2
903264.0,2
663450.0,0
1027812.0,0
885723.0,0
1261515.0,0
111845.0,0
1823547.0,2
1774855.0,2
698132.0,2
2084304.0,2
1365219.0,2
1736603.0,2
2079904.0,2
620990.0,2
791139.0,2
1230858.0,2
641364.0,2
1626521.0,2
1656259.0,2
2040718.0,2
847132.0,2
487106.0,2
1064898.0,2
1331768.0,2
427544.0,2
1117855.0,0
1143814.0,0
1513766.0,0
248437.0,0
425099.0,2
813316.0,2
1477437.0,2
1609200.0,2
589381.0,2
1933593.0,2
2064511.0,2
33357.0,2
1809880.0,2
1283679.0,2
997940.0,2
984199.0,2
1048262.0,2
1937834.0,2
103006.0,2
657863.0,2
1412235.0,2
313073.0,2
195087.0,2
2096715.0,2
1614660.0,2
1228908.0,2
198823.0,2
1217836.0,2
467470.0,2
1716506.0,2
1091841.0,2
1886292.0,2
1246537.0,2
490718.0,2
1607208.0,2
1763638.0,2
1467932.0,2
1280868.0,2
1144498.0,2
481534.0,2
511161.0,2
483295.0,2
267010.0,2
1533712.0,2
263011.0,2
591150.0,2
1586378.0,2
1489451.0,2
1954188.0,2
1442611.0,2
1102394.0,0
1187304.0,2
1363700.0,2
1449032.0,0
279658.0,0
1343934.0,0
1515950.0,0
947415.0,0
1003120.0,0
1353153.0,0
177221.0,0
955294.0,0
1964353.0,1
400052.0,1
1175281.0,2
1244133.0,2
166250.0,2
186760.0,2
633804.0,2
1175122.0,2
57612.0,0
1584822.0,1
1772512.0,3
2081604.0,1
1479633.0,0
203344.0,2
916188.0,2
1561606.0,2
1800062.0,2
479895.0,2
2065881.0,0
838026.0,1
1281274.0,0
488095.0,0
864833.0,0
1490658.0,2
1557119.0,2
1693328.0,2
670536.0,3
727222.0,3
1368028.0,3
246035.0,3
758460.0,3
962457.0,3
1140651.0,2
836400.0,2
1295719.0,2
1765880.0,2
639148.0,2
910911.0,2
1584703.0,2
1646290.0,0
1426390.0,0
1777410.0,0
40960.0,2
517013.0,2
686125.0,2
464866.0,2
599804.0,2
616452.0,2
674176.0,2
678246.0,2
982738.0,0
1118117.0,2
1265366.0,2
1287457.0,2
378875.0,2
1458508.0,2
543291.0,2
382933.0,0
971995.0,0
628480.0,0
84210.0,2
869045.0,2
2052720.0,0
234845.0,0
1573071.0,2
387139.0,2
568852.0,2
1440295.0,0
1762570.0,0
1346077.0,0
273501.0,0
2019254.0,3
1546447.0,0
989326.0,0
1243456.0,0
1890020.0,0
1900354.0,0
1079011.0,2
168074.0,2
455984.0,2
1414463.0,0
1427761.0,0
1520148.0,0
749425.0,0
794235.0,0
1225156.0,3
1464622.0,3
1522163.0,3
1528668.0,3
846280.0,3
855159.0,3
1051641.0,2
1107067.0,0
1116730.0,3
1216196.0,0
124052.0,0
1379201.0,3
1666067.0,1
1733175.0,2
1779939.0,1
1868658.0,1
1974000.0,3
280103.0,3
436515.0,1
43927.0,0
1277112.0,0
1282103.0,0
1675566.0,0
2006664.0,0
885164.0,0
1438992.0,2
1789940.0,2
380502.0,2
171760.0,3
93776.0,3
968310.0,3
1089191.0,2
164466.0,2
2071714.0,2
425378.0,2
1257219.0,1
1431907.0,1
1446327.0,1
565854.0,1
566577.0,0
587358.0,1
781799.0,0
1141915.0,2
860426.0,2
898709.0,2
1024884.0,2
1028749.0,2
1032283.0,2
1091991.0,2
1110065.0,2
1112165.0,2
1128869.0,2
1142232.0,2
114265.0,2
1176471.0,2
1181068.0,0
1195555.0,2
1215897.0,0
1234698.0,2
1253374.0,2
1299293.0,2
1318331.0,2
1422004.0,2
1476695.0,2
1489396.0,2
1509539.0,2
